Order ID,Order Date,Origin Port,Carrier,TPT,Service Level,Ship ahead day count,Ship Late Day count,Customer,Product ID,Plant Code,Destination Port,Unit quantity,Weight
1447372980,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,450,9.118427556
1447163974,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,329,0.689628975
1447304369,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,242,0.613003533
1447246444,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,259,0.306501767
1447322717,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,282,1.072756183
1447292067,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,298,0.229876325
1447334704,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,337,0.306501767
1447250468,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,339,0.613003533
1447312021,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,248,0.383127208
1447167255,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,236,0.076625442
1447221844,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,281,0.306501767
1447279014,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,306,0.076625442
1447149783,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,322,1.072756183
1447262388,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,297,0.306501767
1447232390,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,323,1.685759716
1447284619,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,299,0.45975265
1447229518,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,257,0.306501767
1447187886,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,313,0.766254416
1447258885,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,258,0.306501767
1447225278,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,278,0.766254416
1447280067,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,263,0.153250883
1447320213,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,272,0.153250883
1447351881,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,259,0.536378092
1447300856,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,295,0.45975265
1447274828,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,316,0.45975265
1447308358,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,282,0.306501767
1447202688,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,294,0.613003533
1447243912,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,336,0.153250883
1447149935,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,300,0.383127208
1447211490,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689546,PLANT03,PORT09,275,0.076625442
1447279016,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,315,0.297919151
1447394308,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,298,1.861994691
1447163976,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,304,0.148959575
1447170840,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,297,0.223439363
1447404685,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,259,0.372398938
1447232397,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,254,0.074479788
1447284627,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,293,0.744797876
1447187889,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,281,0.148959575
1447404676,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,319,0.297919151
1447167256,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,241,0.148959575
1447385492,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,363,2.383353204
1447340934,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,272,0.297919151
1447320214,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,330,1.638555328
1447299187,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,311,0.223439363
1447173872,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,303,1.191676602
1447221845,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,254,1.26615639
1447282082,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,259,0.148959575
1447413939,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,360,5.213585134
1447299067,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,272,0.521358513
1447334705,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,268,0.372398938
1447347899,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,310,0.297919151
1447369419,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,334,2.159913841
1447149391,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,352,1.56407554
1447203026,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,336,1.489595753
1447386865,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,284,0.223439363
1447292068,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,278,0.595838301
1447364451,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,305,3.128151081
1447391116,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,313,0.297919151
1447149383,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,328,0.074479788
1447149422,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,268,0.148959575
1447274830,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,336,0.670318089
1447407629,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,251,0.893757452
1447322718,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,240,0.372398938
1447351885,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,296,0.819277664
1447222996,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,289,0.148959575
1447418046,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,279,0.297919151
1447182263,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,261,0.670318089
1447312023,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,314,0.074479788
1447384422,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,295,1.117196814
1447377050,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,301,2.83023193
1447229524,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,342,1.042717027
1447194638,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689548,PLANT03,PORT09,263,1.713035116
1447280068,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,283,0.575890175
1447368078,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,254,1.007807806
1447384421,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,314,0.071986272
1447377049,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,286,0.719862719
1447250469,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,242,0.431917631
1447232393,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,287,0.143972544
1447246445,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,323,1.439725437
1447191297,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,272,0.719862719
1447258887,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,323,0.935821534
1447236404,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,272,0.575890175
1447274831,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,286,2.087601884
1447229523,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,367,2.591505787
1447366021,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,276,0.143972544
1447165543,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,289,0.791848991
1447408991,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,269,1.727670525
1447203025,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,292,0.143972544
1447222994,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,330,3.671299866
1447340938,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,321,0.143972544
1447262389,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,236,0.143972544
1447181240,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,317,0.359931359
1447408950,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,319,0.143972544
1447408979,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,335,0.431917631
1447206415,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,241,0.287945087
1447351883,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,289,1.007807806
1447304373,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,330,1.079794078
1447300857,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,321,0.503903903
1447299070,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,332,1.079794078
1447187888,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,308,0.935821534
1447182262,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,259,1.007807806
1447284626,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,256,0.215958816
1447170843,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,260,0.215958816
1447149769,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,299,0.143972544
1447385490,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,267,0.863835262
1447329590,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,358,4.103217497
1447410494,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,309,1.439725437
1447156871,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,254,0.647876447
1447194634,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,314,0.143972544
1447211487,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,247,0.143972544
1447363164,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,295,1.15178035
1447207539,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,341,1.007807806
1447372978,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,303,0.215958816
1447243917,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,240,0.143972544
1447149772,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,252,1.079794078
1447221842,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,300,0.647876447
1447299185,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,249,0.359931359
1447347898,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,316,0.143972544
1447202692,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,302,0.719862719
1447364450,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,315,3.743286137
1447282080,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,273,0.431917631
1447414113,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,338,0.287945087
1447244616,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,308,1.727670525
1447173876,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,289,0.143972544
1447342391,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,246,0.143972544
1447384428,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1689547,PLANT03,PORT09,254,1.223766622
1447221954,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683635,PLANT03,PORT09,548,6.280511054
1447197308,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1697872,PLANT03,PORT09,396,1.514489748
1447321283,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1697874,PLANT03,PORT09,339,0.703760431
1447387444,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683424,PLANT03,PORT09,281,0.703153555
1447342392,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683405,PLANT03,PORT09,307,0.163736842
1447181239,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683405,PLANT03,PORT09,245,0.654947368
1447145771,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683405,PLANT03,PORT09,248,0.327473684
1447258890,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683405,PLANT03,PORT09,262,1.146157895
1447326107,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683405,PLANT03,PORT09,274,0.163736842
1447326504,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683403,PLANT03,PORT09,286,1.029321192
1447320216,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683403,PLANT03,PORT09,332,0.771990894
1447326111,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683403,PLANT03,PORT09,254,0.643325745
1447321879,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683403,PLANT03,PORT09,255,0.385995447
1447341039,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683403,PLANT03,PORT09,287,0.257330298
1447340935,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682859,PLANT03,PORT09,309,0.349847949
1447166819,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682859,PLANT03,PORT09,268,0.116615983
1447250084,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682859,PLANT03,PORT09,265,1.166159829
1447244617,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682859,PLANT03,PORT09,329,0.233231966
1447353946,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682859,PLANT03,PORT09,283,0.466463932
1447409778,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683426,PLANT03,PORT09,286,3.274133925
1447325297,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682651,PLANT03,PORT09,299,0.103310985
1447329591,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682772,PLANT03,PORT09,307,0.485086634
1447322720,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682772,PLANT03,PORT09,330,0.776138614
1447364455,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682772,PLANT03,PORT09,329,0.194034653
1447407630,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682772,PLANT03,PORT09,334,2.910519802
1447292071,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,292,0.096772579
1447274832,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,264,1.548361257
1447292290,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,785,40.41861357
1447326503,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,316,0.774180629
1447302830,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,265,0.096772579
1447332419,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,270,0.774180629
1447304374,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,295,0.096772579
1447351888,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,313,0.774180629
1447353945,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,283,3.580585408
1447288931,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,284,0.774180629
1447326110,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,341,0.774180629
1447279851,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,517,19.3222415
1447292291,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,277,4.0644483
1447310641,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,311,0.67740805
1447288323,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,355,4.838628929
1447292292,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,258,1.548361257
1447360534,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,303,2.903177357
1447328366,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,323,0.774180629
1447279009,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,298,2.516087043
1447310711,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682709,PLANT03,PORT09,340,2.322541886
1447228700,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683409,PLANT03,PORT09,255,0.375297848
1447418239,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683419,PLANT03,PORT09,355,9.274775492
1447377352,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683419,PLANT03,PORT09,334,1.391216324
1447367120,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683419,PLANT03,PORT09,258,0.278243265
1447372982,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683419,PLANT03,PORT09,305,1.576711834
1447145770,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683419,PLANT03,PORT09,245,0.278243265
1447377351,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683419,PLANT03,PORT09,285,3.709910197
1447418240,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683419,PLANT03,PORT09,322,1.854955098
1447410673,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683419,PLANT03,PORT09,255,1.483964079
1447157472,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682769,PLANT03,PORT09,340,6.996071941
1447167433,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682769,PLANT03,PORT09,306,1.288750094
1447408992,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682769,PLANT03,PORT09,293,5.339107534
1447215318,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683392,PLANT03,PORT09,359,7.544879997
1447243693,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683392,PLANT03,PORT09,268,1.437119999
1447243914,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1683392,PLANT03,PORT09,333,0.71856
1447284631,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682736,PLANT03,PORT09,303,4.013602941
1447404677,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682736,PLANT03,PORT09,239,0.089191176
1447377056,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682736,PLANT03,PORT09,329,3.300073529
1447299071,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682736,PLANT03,PORT09,306,1.337867647
1447284630,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682648,PLANT03,PORT09,239,0.089027461
1447366364,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682648,PLANT03,PORT09,287,0.178054921
1447372981,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682648,PLANT03,PORT09,244,0.356109843
1447385495,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682648,PLANT03,PORT09,284,0.534164764
1447155225,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682648,PLANT03,PORT09,243,0.178054921
1447355999,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682648,PLANT03,PORT09,298,1.068329528
1447244524,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,366,6.014048236
1447211491,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,535,19.67452923
1447170842,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,302,0.085914975
1447155226,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,320,1.718299496
1447228701,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,264,0.601404824
1447187892,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,281,0.17182995
1447191301,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,325,0.515489849
1447227193,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,449,10.73937185
1447147915,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,295,0.601404824
1447173874,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,283,0.859149748
1447163979,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,284,3.694343916
1447206419,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,256,0.859149748
1447167257,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,254,0.515489849
1447221860,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,336,3.780258891
1447182266,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682805,PLANT03,PORT09,286,0.859149748
1447258968,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682757,PLANT03,PORT09,358,7.266636591
1447182267,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682757,PLANT03,PORT09,267,0.835245585
1447225248,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682757,PLANT03,PORT09,266,1.002294702
1447258861,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682757,PLANT03,PORT09,270,1.67049117
1447147916,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682757,PLANT03,PORT09,362,3.257457782
1447173358,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682793,PLANT03,PORT09,293,1.753798606
1447221952,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682793,PLANT03,PORT09,301,0.404722755
1447222998,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682754,PLANT03,PORT09,360,2.601865031
1447203029,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682754,PLANT03,PORT09,308,0.063460123
1447225247,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682754,PLANT03,PORT09,257,1.078822086
1447407451,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682754,PLANT03,PORT09,279,0.063460123
1447258860,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682754,PLANT03,PORT09,305,0.380760736
1447404686,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682754,PLANT03,PORT09,283,0.761521472
1447364454,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682754,PLANT03,PORT09,335,0.126920245
1447246608,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1682754,PLANT03,PORT09,242,0.126920245
1447152365,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,1037,2.493573685
1447213236,05/26/2013,PORT04,V444_0,2,DTP,0,0,V5555_33,1677891,PLANT03,PORT09,2990,8.955699655
